customer_id,order_date,product_name,quantity,unit_price,total_amount
C0475,2023-05-29,Cookbook,1,20.27,20.27
C0540,2023-05-29,Car Phone Mount,1,15.92,15.92
C0035,2023-05-30,Running Shoes,2,205.47,410.94
C0039,2023-05-30,Storage Bins,1,39.87,39.87
C0085,2023-05-30,USB-C Cable,2,14.42,28.84
C0439,2023-05-30,Power Bank,1,22.68,22.68
C0523,2023-05-30,Vacuum Cleaner,1,112.05,112.05
C0133,2023-05-31,Power Bank,1,43.23,43.23
C0221,2023-05-31,Vacuum Cleaner,4,190.75,763.0
C0259,2023-05-31,Fiction Novel,3,9.61,28.83
C0529,2023-05-31,Power Bank,1,23.05,23.05
C0546,2023-05-31,Air Purifier,1,151.52,151.52
C0112,2023-06-01,Wireless Charger,1,42.57,42.57
C0173,2023-06-01,Bluetooth Speaker,2,59.7,119.4
C0201,2023-06-01,Wireless Headphones,2,111.72,223.44
C0209,2023-06-01,Coffee Maker,1,105.88,105.88
C0261,2023-06-01,Running Shoes,1,65.65,65.65
C0354,2023-06-01,Fiction Novel,1,10.43,10.43
C0052,2023-06-02,Fiction Novel,2,18.66,37.32
C0080,2023-06-02,Wireless Charger,1,42.45,42.45
C0104,2023-06-02,Denim Jeans,2,72.08,144.16
C0340,2023-06-02,Bluetooth Speaker,2,36.63,73.26
C0401,2023-06-02,Power Bank,1,26.79,26.79
C0513,2023-06-02,Power Bank,1,25.11,25.11
C0037,2023-06-03,Business Strategy Book,1,63.9,63.9
C0041,2023-06-03,Kitchen Scale,1,71.13,71.13
C0055,2023-06-03,Cookbook,3,38.29,114.87
C0071,2023-06-03,Power Bank,3,46.4,139.2
C0085,2023-06-03,LED Desk Lamp,2,53.77,107.54
C0307,2023-06-03,Wireless Charger,3,20.88,62.64
C0348,2023-06-03,Business Strategy Book,2,18.13,36.26
C0475,2023-06-03,Coffee Maker,1,67.28,67.28
C0004,2023-06-04,Wireless Headphones,2,241.19,482.38
C0159,2023-06-04,LED Desk Lamp,1,56.24,56.24
C0237,2023-06-04,Business Strategy Book,2,36.05,72.1
C0289,2023-06-04,Coffee Maker,1,63.07,63.07
C0356,2023-06-04,LED Desk Lamp,4,27.84,111.36
C0420,2023-06-04,Denim Jeans,2,43.83,87.66
C0423,2023-06-04,Business Strategy Book,1,18.8,18.8
C0423,2023-06-04,Air Purifier,1,141.54,141.54
C0450,2023-06-04,Car Phone Mount,2,18.42,36.84
C0541,2023-06-04,Business Strategy Book,1,18.56,18.56
C0546,2023-06-04,Vacuum Cleaner,1,109.35,109.35
C0547,2023-06-04,Smartphone Case,1,15.33,15.33
C0007,2023-06-05,Kitchen Scale,1,71.69,71.69
C0039,2023-06-05,Vacuum Cleaner,1,379.56,379.56
C0055,2023-06-05,Kitchen Scale,1,31.86,31.86
C0057,2023-06-05,Cookbook,1,40.42,40.42
C0058,2023-06-05,Vacuum Cleaner,1,190.52,190.52
C0121,2023-06-05,Wireless Headphones,2,107.67,215.34
C0197,2023-06-05,Casual T-Shirt,2,24.17,48.34
C0202,2023-06-05,Cookbook,1,40.65,40.65
C0209,2023-06-05,Screen Protector,1,14.05,14.05
C0211,2023-06-05,Self-Help Guide,1,25.22,25.22
C0245,2023-06-05,Screen Protector,1,14.49,14.49
C0275,2023-06-05,Sunglasses,1,36.78,36.78
C0289,2023-06-05,Vacuum Cleaner,1,114.85,114.85
C0299,2023-06-05,Fiction Novel,1,10.54,10.54
C0404,2023-06-05,Cookbook,1,21.04,21.04
C0410,2023-06-05,Kitchen Scale,2,19.84,39.68
C0507,2023-06-05,Casual T-Shirt,1,14.22,14.22
C0042,2023-06-06,Smartphone Case,2,53.2,106.4
C0194,2023-06-06,Baseball Cap,2,34.69,69.38
C0301,2023-06-06,Air Purifier,3,164.05,492.15
C0322,2023-06-06,LED Desk Lamp,1,33.58,33.58
C0017,2023-06-07,Self-Help Guide,1,58.89,58.89
C0042,2023-06-07,Wireless Headphones,1,267.0,267.0
C0070,2023-06-07,Casual T-Shirt,2,28.2,56.4
C0110,2023-06-07,Casual T-Shirt,4,27.92,111.68
C0128,2023-06-07,Running Shoes,1,107.18,107.18
C0340,2023-06-07,Air Purifier,3,146.85,440.55
C0543,2023-06-07,LED Desk Lamp,1,29.26,29.26
C0016,2023-06-08,Wireless Charger,2,88.72,177.44
C0056,2023-06-08,Car Phone Mount,1,35.64,35.64
C0078,2023-06-08,Cookbook,1,40.86,40.86
C0136,2023-06-08,Casual T-Shirt,1,27.71,27.71
C0185,2023-06-08,Fiction Novel,2,20.09,40.18
C0213,2023-06-08,Vacuum Cleaner,4,179.38,717.52
C0338,2023-06-08,Fiction Novel,1,11.13,11.13
C0422,2023-06-08,Sunglasses,2,35.47,70.94
C0429,2023-06-08,Power Bank,1,29.31,29.31
C0471,2023-06-08,Coffee Maker,2,59.46,118.92
C0511,2023-06-08,Cookbook,1,24.69,24.69
C0530,2023-06-08,Sunglasses,1,40.31,40.31
C0531,2023-06-08,Running Shoes,1,69.52,69.52
C0062,2023-06-09,Casual T-Shirt,1,24.0,24.0
C0117,2023-06-09,Smartphone Case,2,28.03,56.06
C0128,2023-06-09,Kitchen Scale,1,34.05,34.05
C0441,2023-06-09,Wireless Charger,3,20.92,62.76
C0057,2023-06-10,Running Shoes,1,107.65,107.65
C0132,2023-06-10,Fiction Novel,1,18.48,18.48
C0142,2023-06-10,Fiction Novel,1,19.97,19.97
C0151,2023-06-10,Sunglasses,1,64.41,64.41
C0231,2023-06-10,LED Desk Lamp,3,55.15,165.45
C0253,2023-06-10,Coffee Maker,2,56.43,112.86
C0265,2023-06-10,Air Purifier,1,157.45,157.45
C0280,2023-06-10,Business Strategy Book,3,20.59,61.77
C0306,2023-06-10,Cookbook,1,23.06,23.06
C0325,2023-06-10,Cookbook,1,25.38,25.38
C0359,2023-06-10,Baseball Cap,1,18.73,18.73
C0453,2023-06-10,LED Desk Lamp,1,29.1,29.1
C0501,2023-06-10,Baseball Cap,3,19.69,59.07
C0057,2023-06-11,Smartphone Case,1,24.84,24.84
C0090,2023-06-11,Screen Protector,2,13.8,27.6
C0104,2023-06-11,Wireless Headphones,1,122.44,122.44
C0242,2023-06-11,Cookbook,1,43.0,43.0
C0415,2023-06-11,Sunglasses,4,36.85,147.4
C0416,2023-06-11,Smartphone Case,3,15.82,47.46
C0438,2023-06-11,USB-C Cable,2,9.46,18.92
C0473,2023-06-11,Power Bank,1,28.52,28.52
C0549,2023-06-11,Fiction Novel,1,10.6,10.6
C0011,2023-06-12,Screen Protector,2,29.62,59.24
C0120,2023-06-12,Air Purifier,1,250.48,250.48
C0126,2023-06-12,Wireless Charger,2,38.77,77.54
C0323,2023-06-12,Wireless Headphones,1,67.64,67.64
C0376,2023-06-12,Running Shoes,1,69.16,69.16
C0058,2023-06-13,Screen Protector,1,12.51,12.51
C0087,2023-06-13,Fiction Novel,1,18.05,18.05
C0090,2023-06-13,USB-C Cable,1,16.68,16.68
C0125,2023-06-13,Self-Help Guide,1,25.99,25.99
C0140,2023-06-13,Baseball Cap,2,35.39,70.78
C0206,2023-06-13,Casual T-Shirt,1,24.41,24.41
C0209,2023-06-13,LED Desk Lamp,3,49.84,149.52
C0354,2023-06-13,Wireless Headphones,2,70.42,140.84
C0397,2023-06-13,Casual T-Shirt,2,14.27,28.54
C0543,2023-06-13,LED Desk Lamp,2,33.01,66.02
C0010,2023-06-14,Car Phone Mount,1,70.28,70.28
C0090,2023-06-14,Bluetooth Speaker,3,65.12,195.36
C0125,2023-06-14,Bluetooth Speaker,2,56.43,112.86
C0169,2023-06-14,LED Desk Lamp,1,50.6,50.6
C0239,2023-06-14,Smartphone Case,1,27.42,27.42
C0248,2023-06-14,Fiction Novel,4,18.52,74.08
C0276,2023-06-14,USB-C Cable,1,9.84,9.84
C0296,2023-06-14,Wireless Headphones,1,76.01,76.01
C0369,2023-06-14,Wireless Charger,1,23.44,23.44
C0423,2023-06-14,USB-C Cable,1,9.49,9.49
C0425,2023-06-14,Cookbook,2,23.86,47.72
C0471,2023-06-14,Self-Help Guide,1,15.45,15.45
C0491,2023-06-14,Sunglasses,1,38.51,38.51
C0034,2023-06-15,Power Bank,1,95.88,95.88
C0113,2023-06-15,LED Desk Lamp,4,53.88,215.52
C0184,2023-06-15,Air Purifier,1,285.66,285.66
C0250,2023-06-15,Baseball Cap,4,32.43,129.72
C0286,2023-06-15,Baseball Cap,1,18.47,18.47
C0422,2023-06-15,Baseball Cap,3,17.88,53.64
C0433,2023-06-15,Sunglasses,1,40.0,40.0
C0447,2023-06-15,Cookbook,1,23.97,23.97
C0449,2023-06-15,Bluetooth Speaker,1,38.1,38.1
C0470,2023-06-15,Smartphone Case,1,15.08,15.08
C0484,2023-06-15,Bluetooth Speaker,1,38.36,38.36
C0522,2023-06-15,Kitchen Scale,1,20.02,20.02
C0005,2023-06-16,Air Purifier,1,504.8,504.8
C0132,2023-06-16,Self-Help Guide,2,28.2,56.4
C0175,2023-06-16,Sunglasses,1,67.66,67.66
C0218,2023-06-16,Sunglasses,2,68.03,136.06
C0247,2023-06-16,Car Phone Mount,1,30.89,30.89
C0378,2023-06-16,Bluetooth Speaker,2,37.36,74.72
C0405,2023-06-16,Self-Help Guide,4,15.22,60.88
C0118,2023-06-17,Wireless Charger,4,36.04,144.16
C0154,2023-06-17,Wireless Charger,2,38.47,76.94
C0160,2023-06-17,Wireless Headphones,1,114.45,114.45
C0208,2023-06-17,Wireless Charger,2,37.53,75.06
C0247,2023-06-17,Wireless Charger,1,40.22,40.22
C0268,2023-06-17,Screen Protector,1,8.19,8.19
C0281,2023-06-17,USB-C Cable,1,10.87,10.87
C0287,2023-06-17,Business Strategy Book,1,19.26,19.26
C0319,2023-06-17,USB-C Cable,1,10.27,10.27
C0350,2023-06-17,Casual T-Shirt,1,15.12,15.12
C0351,2023-06-17,Car Phone Mount,3,19.34,58.02
C0354,2023-06-17,Bluetooth Speaker,1,34.97,34.97
C0374,2023-06-17,Air Purifier,1,153.94,153.94
C0463,2023-06-17,Car Phone Mount,2,18.36,36.72
C0490,2023-06-17,USB-C Cable,1,9.32,9.32
C0052,2023-06-18,Vacuum Cleaner,2,194.92,389.84
C0068,2023-06-18,Screen Protector,2,13.57,27.14
C0120,2023-06-18,Wireless Headphones,1,110.94,110.94
C0142,2023-06-18,Sunglasses,1,62.85,62.85
C0179,2023-06-18,Coffee Maker,4,105.13,420.52
C0207,2023-06-18,Wireless Charger,1,38.08,38.08
C0285,2023-06-18,Screen Protector,1,7.57,7.57
C0335,2023-06-18,Wireless Charger,1,24.44,24.44
C0219,2023-06-19,USB-C Cable,1,18.55,18.55
C0282,2023-06-19,Wireless Charger,1,24.7,24.7
C0356,2023-06-19,Air Purifier,2,139.11,278.22
C0390,2023-06-19,Denim Jeans,2,45.85,91.7
C0450,2023-06-19,Business Strategy Book,1,17.89,17.89
C0479,2023-06-19,Business Strategy Book,2,17.9,35.8
C0521,2023-06-19,Denim Jeans,1,42.4,42.4
C0011,2023-06-20,Denim Jeans,1,172.39,172.39
C0047,2023-06-20,Sunglasses,1,129.35,129.35
C0106,2023-06-20,Sunglasses,2,66.1,132.2
C0154,2023-06-20,Air Purifier,2,267.79,535.58
C0169,2023-06-20,Business Strategy Book,1,34.86,34.86
C0221,2023-06-20,Coffee Maker,1,113.88,113.88
C0225,2023-06-20,Sunglasses,3,70.23,210.69
C0251,2023-06-20,Power Bank,1,29.33,29.33
C0341,2023-06-20,Bluetooth Speaker,1,38.56,38.56
C0491,2023-06-20,Sunglasses,4,35.68,142.72
C0013,2023-06-21,Casual T-Shirt,1,54.27,54.27
C0024,2023-06-21,Self-Help Guide,1,51.11,51.11
C0089,2023-06-21,LED Desk Lamp,2,52.68,105.36
C0138,2023-06-21,Wireless Headphones,2,122.23,244.46
C0275,2023-06-21,Smartphone Case,1,16.07,16.07
C0375,2023-06-21,Business Strategy Book,1,19.76,19.76
C0392,2023-06-21,Business Strategy Book,1,19.75,19.75
C0440,2023-06-21,Casual T-Shirt,1,15.64,15.64
C0524,2023-06-21,USB-C Cable,1,10.2,10.2
C0116,2023-06-22,Car Phone Mount,3,35.34,106.02
C0211,2023-06-22,Smartphone Case,1,27.64,27.64
C0242,2023-06-22,Kitchen Scale,1,33.42,33.42
C0269,2023-06-22,Business Strategy Book,1,19.53,19.53
C0390,2023-06-22,Self-Help Guide,2,13.88,27.76
C0406,2023-06-22,Air Purifier,1,146.62,146.62
C0409,2023-06-22,Storage Bins,1,12.23,12.23
C0444,2023-06-22,Sunglasses,2,40.19,80.38
C0449,2023-06-22,Baseball Cap,1,20.75,20.75
C0515,2023-06-22,Cookbook,1,22.12,22.12
C0544,2023-06-22,Storage Bins,2,12.76,25.52
C0335,2023-06-23,LED Desk Lamp,1,33.87,33.87
C0488,2023-06-23,Self-Help Guide,1,16.04,16.04
C0155,2023-06-24,Screen Protector,1,13.98,13.98
C0180,2023-06-24,Baseball Cap,2,34.19,68.38
C0223,2023-06-24,Sunglasses,1,62.21,62.21
C0292,2023-06-24,Running Shoes,2,65.19,130.38
C0312,2023-06-24,Wireless Headphones,3,63.52,190.56
C0326,2023-06-24,Casual T-Shirt,2,16.43,32.86
C0378,2023-06-24,Running Shoes,3,63.37,190.11
C0394,2023-06-24,Self-Help Guide,3,14.46,43.38
C0415,2023-06-24,Power Bank,1,27.13,27.13
C0437,2023-06-24,Power Bank,1,28.09,28.09
C0503,2023-06-24,Air Purifier,1,167.86,167.86
C0538,2023-06-24,Screen Protector,2,8.07,16.14
C0042,2023-06-25,Denim Jeans,1,161.15,161.15
C0084,2023-06-25,Coffee Maker,1,97.42,97.42
C0206,2023-06-25,Self-Help Guide,1,25.31,25.31
C0226,2023-06-25,Wireless Charger,1,40.79,40.79
C0315,2023-06-25,LED Desk Lamp,2,33.75,67.5
C0385,2023-06-25,Screen Protector,2,7.47,14.94
C0474,2023-06-25,Sunglasses,3,38.94,116.82
C0504,2023-06-25,Smartphone Case,2,14.85,29.7
C0540,2023-06-25,Cookbook,1,23.75,23.75
C0085,2023-06-26,Kitchen Scale,1,32.67,32.67
C0149,2023-06-26,Bluetooth Speaker,4,59.33,237.32
C0155,2023-06-26,Wireless Headphones,1,129.8,129.8
C0198,2023-06-26,USB-C Cable,1,18.61,18.61
C0239,2023-06-26,Bluetooth Speaker,1,66.06,66.06
C0390,2023-06-26,Casual T-Shirt,2,14.71,29.42
C0417,2023-06-26,Kitchen Scale,2,21.35,42.7
C0487,2023-06-26,Power Bank,3,24.76,74.28
C0500,2023-06-26,Storage Bins,1,11.69,11.69
C0179,2023-06-27,Storage Bins,1,19.36,19.36
C0338,2023-06-27,Storage Bins,2,11.56,23.12
C0352,2023-06-27,Kitchen Scale,2,19.14,38.28
C0399,2023-06-27,Smartphone Case,1,14.52,14.52
C0443,2023-06-27,Smartphone Case,1,14.73,14.73
C0448,2023-06-27,Storage Bins,1,11.26,11.26
C0455,2023-06-27,Bluetooth Speaker,1,33.6,33.6
C0265,2023-06-28,Storage Bins,2,13.33,26.66
C0343,2023-06-28,Smartphone Case,1,15.43,15.43
C0394,2023-06-28,Kitchen Scale,3,18.62,55.86
C0431,2023-06-28,Storage Bins,1,12.5,12.5
C0500,2023-06-28,Car Phone Mount,1,20.63,20.63
C0513,2023-06-28,Bluetooth Speaker,1,36.64,36.64
C0021,2023-06-29,Sunglasses,1,148.88,148.88
C0103,2023-06-29,Car Phone Mount,1,32.21,32.21
C0124,2023-06-29,Bluetooth Speaker,3,55.51,166.53
C0188,2023-06-29,Self-Help Guide,1,26.67,26.67
C0225,2023-06-29,Vacuum Cleaner,1,211.64,211.64
C0257,2023-06-29,Wireless Charger,2,24.59,49.18
C0313,2023-06-29,Power Bank,1,27.42,27.42
C0378,2023-06-29,USB-C Cable,2,9.99,19.98
C0390,2023-06-29,Air Purifier,1,152.21,152.21
C0391,2023-06-29,Smartphone Case,2,14.05,28.1
C0393,2023-06-29,Cookbook,1,21.6,21.6
C0409,2023-06-29,Smartphone Case,1,15.12,15.12
C0498,2023-06-29,Wireless Headphones,2,74.56,149.12
C0525,2023-06-29,Sunglasses,1,40.77,40.77
C0550,2023-06-29,Running Shoes,1,71.04,71.04
C0109,2023-06-30,Air Purifier,2,237.59,475.18
C0172,2023-06-30,Screen Protector,1,13.96,13.96
C0247,2023-06-30,Cookbook,2,35.71,71.42
C0287,2023-06-30,Storage Bins,1,13.53,13.53
C0293,2023-06-30,Running Shoes,2,73.34,146.68
C0313,2023-06-30,Air Purifier,1,154.85,154.85
C0392,2023-06-30,Sunglasses,1,37.32,37.32
C0413,2023-06-30,Vacuum Cleaner,2,124.83,249.66
C0434,2023-06-30,Storage Bins,2,11.7,23.4
C0498,2023-06-30,Smartphone Case,1,16.87,16.87
C0010,2023-07-01,Running Shoes,2,235.04,470.08
C0038,2023-07-01,Wireless Charger,2,84.82,169.64
C0060,2023-07-01,Car Phone Mount,2,31.94,63.88
C0114,2023-07-01,Vacuum Cleaner,2,197.78,395.56
C0159,2023-07-01,Bluetooth Speaker,1,63.5,63.5
C0166,2023-07-01,Power Bank,1,41.77,41.77
C0255,2023-07-01,Casual T-Shirt,1,16.38,16.38
C0389,2023-07-01,Car Phone Mount,1,17.92,17.92
C0504,2023-07-01,Air Purifier,2,140.2,280.4
C0511,2023-07-01,Cookbook,1,25.19,25.19
C0035,2023-07-02,LED Desk Lamp,1,104.03,104.03
C0114,2023-07-02,Storage Bins,3,20.56,61.68
C0283,2023-07-02,Fiction Novel,1,11.28,11.28
C0366,2023-07-02,Bluetooth Speaker,1,35.05,35.05
C0381,2023-07-02,Running Shoes,1,73.54,73.54
C0029,2023-07-03,Sunglasses,1,124.91,124.91
C0083,2023-07-03,Business Strategy Book,2,32.73,65.46
C0090,2023-07-03,Vacuum Cleaner,4,215.6,862.4
C0130,2023-07-03,Wireless Charger,1,41.54,41.54
C0138,2023-07-03,Cookbook,2,37.34,74.68
C0174,2023-07-03,Kitchen Scale,1,33.7,33.7
C0208,2023-07-03,Denim Jeans,2,73.87,147.74
C0212,2023-07-03,Smartphone Case,4,28.4,113.6
C0225,2023-07-03,Wireless Charger,1,41.39,41.39
C0411,2023-07-03,Cookbook,2,21.29,42.58
C0422,2023-07-03,Wireless Headphones,1,64.45,64.45
C0528,2023-07-03,Sunglasses,1,41.4,41.4
C0054,2023-07-04,Vacuum Cleaner,2,178.91,357.82
C0217,2023-07-04,Screen Protector,2,12.53,25.06
C0002,2023-07-05,USB-C Cable,3,32.56,97.68
C0061,2023-07-05,Power Bank,1,45.21,45.21
C0062,2023-07-05,Business Strategy Book,1,30.63,30.63
C0107,2023-07-05,Bluetooth Speaker,1,61.67,61.67
C0245,2023-07-05,Cookbook,1,39.45,39.45
C0310,2023-07-05,Sunglasses,2,40.91,81.82
C0316,2023-07-05,Running Shoes,2,63.14,126.28
C0513,2023-07-05,Casual T-Shirt,2,16.39,32.78
C0124,2023-07-06,Sunglasses,1,66.86,66.86
C0139,2023-07-06,Denim Jeans,1,86.2,86.2
C0193,2023-07-06,Sunglasses,1,66.92,66.92
C0228,2023-07-06,Fiction Novel,2,18.27,36.54
C0280,2023-07-06,Running Shoes,1,74.94,74.94
C0392,2023-07-06,Bluetooth Speaker,1,37.71,37.71
C0423,2023-07-06,Kitchen Scale,1,18.21,18.21
C0549,2023-07-06,Screen Protector,2,7.12,14.24
C0030,2023-07-07,Business Strategy Book,2,66.08,132.16
C0120,2023-07-07,Casual T-Shirt,3,24.28,72.84
C0128,2023-07-07,Storage Bins,1,19.59,19.59
C0283,2023-07-07,Baseball Cap,1,20.72,20.72
C0286,2023-07-07,Cookbook,2,21.63,43.26
C0347,2023-07-07,Cookbook,2,24.32,48.64
C0387,2023-07-07,Fiction Novel,1,11.88,11.88
C0389,2023-07-07,Smartphone Case,1,14.32,14.32
C0472,2023-07-07,USB-C Cable,3,10.97,32.91
C0028,2023-07-08,Running Shoes,2,271.49,542.98
C0075,2023-07-08,Kitchen Scale,4,36.63,146.52
C0094,2023-07-08,Self-Help Guide,2,26.1,52.2
C0100,2023-07-08,Fiction Novel,2,20.0,40.0
C0148,2023-07-08,Air Purifier,2,278.45,556.9
C0285,2023-07-08,Sunglasses,4,36.71,146.84
C0297,2023-07-08,Bluetooth Speaker,1,37.09,37.09
C0319,2023-07-08,Self-Help Guide,1,14.2,14.2
C0367,2023-07-08,Wireless Headphones,4,64.64,258.56
C0517,2023-07-08,Cookbook,2,23.37,46.74
C0528,2023-07-08,LED Desk Lamp,2,29.98,59.96
C0544,2023-07-08,Sunglasses,1,41.42,41.42
C0386,2023-07-09,Power Bank,1,27.38,27.38
C0152,2023-07-10,USB-C Cable,2,16.36,32.72
C0269,2023-07-10,Screen Protector,1,7.92,7.92
C0321,2023-07-10,Kitchen Scale,3,19.25,57.75
C0331,2023-07-10,Cookbook,1,24.78,24.78
C0337,2023-07-10,Power Bank,1,28.06,28.06
C0344,2023-07-10,Smartphone Case,1,15.47,15.47
C0382,2023-07-10,Running Shoes,2,70.18,140.36
C0040,2023-07-11,USB-C Cable,1,36.1,36.1
C0046,2023-07-11,Self-Help Guide,1,53.62,53.62
C0083,2023-07-11,Cookbook,3,38.79,116.37
C0121,2023-07-11,Vacuum Cleaner,2,190.05,380.1
C0134,2023-07-11,Screen Protector,1,14.13,14.13
C0226,2023-07-11,Power Bank,1,47.64,47.64
C0292,2023-07-11,Self-Help Guide,2,15.08,30.16
C0540,2023-07-11,Power Bank,1,25.45,25.45
C0051,2023-07-12,Storage Bins,1,22.46,22.46
C0169,2023-07-12,Car Phone Mount,1,32.83,32.83
C0264,2023-07-12,Self-Help Guide,1,16.29,16.29
C0427,2023-07-12,Business Strategy Book,1,20.65,20.65
C0438,2023-07-12,Self-Help Guide,2,15.09,30.18
C0473,2023-07-12,Storage Bins,1,12.09,12.09
C0524,2023-07-12,Bluetooth Speaker,1,38.51,38.51
C0001,2023-07-13,Vacuum Cleaner,1,418.38,418.38
C0315,2023-07-13,Sunglasses,2,34.78,69.56
C0322,2023-07-13,Car Phone Mount,1,17.64,17.64
C0364,2023-07-13,LED Desk Lamp,1,30.57,30.57
C0382,2023-07-13,Self-Help Guide,1,15.06,15.06
C0437,2023-07-13,Coffee Maker,2,62.83,125.66
C0503,2023-07-13,Casual T-Shirt,2,16.26,32.52
C0056,2023-07-14,Baseball Cap,4,35.38,141.52
C0177,2023-07-14,Self-Help Guide,2,28.7,57.4
C0229,2023-07-14,Wireless Headphones,1,130.03,130.03
C0291,2023-07-14,Screen Protector,2,8.12,16.24
C0298,2023-07-14,Running Shoes,1,72.88,72.88
C0393,2023-07-14,Running Shoes,1,73.11,73.11
C0397,2023-07-14,Screen Protector,1,7.97,7.97
C0411,2023-07-14,Baseball Cap,2,19.6,39.2
C0451,2023-07-14,Air Purifier,1,159.96,159.96
C0002,2023-07-15,Running Shoes,2,271.82,543.64
C0043,2023-07-15,Running Shoes,1,262.31,262.31
C0068,2023-07-15,Screen Protector,1,13.96,13.96
C0081,2023-07-15,Fiction Novel,1,17.82,17.82
C0106,2023-07-15,Self-Help Guide,1,27.77,27.77
C0379,2023-07-15,Power Bank,1,27.99,27.99
C0490,2023-07-15,Vacuum Cleaner,2,110.65,221.3
C0504,2023-07-15,USB-C Cable,2,9.34,18.68
C0173,2023-07-16,Vacuum Cleaner,2,203.65,407.3
C0208,2023-07-16,Car Phone Mount,1,34.74,34.74
C0302,2023-07-16,Business Strategy Book,1,18.1,18.1
C0303,2023-07-16,Casual T-Shirt,1,14.23,14.23
C0391,2023-07-16,LED Desk Lamp,2,27.85,55.7
C0528,2023-07-16,Wireless Charger,1,21.73,21.73
C0528,2023-07-16,Business Strategy Book,1,20.68,20.68
C0547,2023-07-16,Vacuum Cleaner,1,118.22,118.22
C0063,2023-07-17,Denim Jeans,1,82.28,82.28
C0406,2023-07-17,Sunglasses,2,39.13,78.26
C0536,2023-07-17,Self-Help Guide,3,15.65,46.95
C0010,2023-07-18,Casual T-Shirt,1,50.6,50.6
C0031,2023-07-18,Screen Protector,3,24.9,74.7
C0160,2023-07-18,Power Bank,1,49.22,49.22
C0501,2023-07-18,Cookbook,2,23.77,47.54
C0545,2023-07-18,Cookbook,1,23.11,23.11
C0033,2023-07-19,Coffee Maker,1,201.28,201.28
C0129,2023-07-19,Sunglasses,1,71.13,71.13
C0222,2023-07-19,Car Phone Mount,1,34.41,34.41
C0275,2023-07-19,Air Purifier,1,153.67,153.67
C0423,2023-07-19,Screen Protector,1,7.72,7.72
C0046,2023-07-20,Sunglasses,2,145.91,291.82
C0065,2023-07-20,USB-C Cable,1,15.88,15.88
C0090,2023-07-20,Air Purifier,2,287.96,575.92
C0100,2023-07-20,Wireless Headphones,1,126.17,126.17
C0177,2023-07-20,Cookbook,1,41.37,41.37
C0191,2023-07-20,Fiction Novel,1,21.12,21.12
C0206,2023-07-20,Screen Protector,2,13.55,27.1
C0269,2023-07-20,Power Bank,1,27.78,27.78
C0274,2023-07-20,Vacuum Cleaner,1,120.66,120.66
C0327,2023-07-20,USB-C Cable,4,9.58,38.32
C0388,2023-07-20,Kitchen Scale,1,21.36,21.36
C0537,2023-07-20,Denim Jeans,3,47.76,143.28
C0006,2023-07-21,Vacuum Cleaner,1,398.05,398.05
C0089,2023-07-21,Vacuum Cleaner,1,210.6,210.6
C0094,2023-07-21,Smartphone Case,2,25.62,51.24
C0134,2023-07-21,Casual T-Shirt,2,24.31,48.62
C0220,2023-07-21,Denim Jeans,1,81.58,81.58
C0456,2023-07-21,Casual T-Shirt,1,14.13,14.13
C0493,2023-07-21,Baseball Cap,2,18.3,36.6
C0522,2023-07-21,Baseball Cap,1,21.05,21.05
C0060,2023-07-22,Wireless Charger,1,36.98,36.98
C0087,2023-07-22,Bluetooth Speaker,4,61.44,245.76
C0088,2023-07-22,Vacuum Cleaner,1,213.77,213.77
C0120,2023-07-22,Denim Jeans,1,72.87,72.87
C0129,2023-07-22,Car Phone Mount,1,32.94,32.94
C0336,2023-07-22,Casual T-Shirt,2,14.46,28.92
C0369,2023-07-22,Casual T-Shirt,1,15.91,15.91
C0416,2023-07-22,Storage Bins,2,11.34,22.68
C0501,2023-07-22,Screen Protector,1,7.03,7.03
C0018,2023-07-23,Kitchen Scale,1,72.98,72.98
C0036,2023-07-23,Denim Jeans,1,154.18,154.18
C0047,2023-07-23,Car Phone Mount,1,62.95,62.95
C0072,2023-07-23,Coffee Maker,1,112.85,112.85
C0220,2023-07-23,Denim Jeans,1,86.46,86.46
C0267,2023-07-23,Bluetooth Speaker,1,33.62,33.62
C0308,2023-07-23,Bluetooth Speaker,2,38.75,77.5
C0355,2023-07-23,Running Shoes,1,70.57,70.57
C0380,2023-07-23,Storage Bins,2,11.23,22.46
C0418,2023-07-23,USB-C Cable,3,9.54,28.62
C0011,2023-07-24,Smartphone Case,3,58.38,175.14
C0040,2023-07-24,Casual T-Shirt,1,55.85,55.85
C0119,2023-07-24,USB-C Cable,1,15.84,15.84
C0171,2023-07-24,Coffee Maker,2,103.1,206.2
C0203,2023-07-24,Storage Bins,2,22.54,45.08
C0249,2023-07-24,Screen Protector,1,12.23,12.23
C0270,2023-07-24,Car Phone Mount,1,20.18,20.18
C0386,2023-07-24,LED Desk Lamp,1,28.68,28.68
C0421,2023-07-24,Car Phone Mount,1,20.59,20.59
C0271,2023-07-25,Baseball Cap,4,19.78,79.12
C0357,2023-07-25,Casual T-Shirt,1,13.85,13.85
C0438,2023-07-25,Cookbook,1,21.67,21.67
C0458,2023-07-25,Baseball Cap,2,18.85,37.7
C0475,2023-07-25,Fiction Novel,2,12.68,25.36
C0504,2023-07-25,USB-C Cable,2,9.19,18.38
C0062,2023-07-26,Denim Jeans,1,83.26,83.26
C0081,2023-07-26,Denim Jeans,2,83.4,166.8
