customer_id,order_date,product_name,quantity,unit_price,total_amount
C0164,2023-04-20,Business Strategy Book,1,29.55,29.55
C0165,2023-04-20,Wireless Charger,1,35.12,35.12
C0178,2023-04-20,Casual T-Shirt,1,24.15,24.15
C0182,2023-04-20,Wireless Charger,1,37.25,37.25
C0228,2023-04-20,Storage Bins,1,19.33,19.33
C0269,2023-04-20,Sunglasses,3,37.3,111.9
C0281,2023-04-20,Screen Protector,2,7.6,15.2
C0285,2023-04-20,Business Strategy Book,1,19.01,19.01
C0291,2023-04-20,Sunglasses,1,36.28,36.28
C0357,2023-04-20,Air Purifier,1,138.19,138.19
C0357,2023-04-20,Storage Bins,1,11.91,11.91
C0361,2023-04-20,Fiction Novel,2,9.6,19.2
C0362,2023-04-20,Screen Protector,1,6.82,6.82
C0363,2023-04-20,Bluetooth Speaker,1,33.14,33.14
C0367,2023-04-20,Sunglasses,2,34.14,68.28
C0396,2023-04-20,Coffee Maker,1,52.92,52.92
C0402,2023-04-20,Bluetooth Speaker,2,34.33,68.66
C0427,2023-04-20,LED Desk Lamp,2,28.0,56.0
C0431,2023-04-20,Business Strategy Book,3,17.81,53.43
C0438,2023-04-20,Baseball Cap,2,16.51,33.02
C0440,2023-04-20,Car Phone Mount,1,17.87,17.87
C0443,2023-04-20,Running Shoes,1,59.96,59.96
C0461,2023-04-20,Vacuum Cleaner,4,102.27,409.08
C0464,2023-04-20,Air Purifier,1,141.12,141.12
C0474,2023-04-20,Wireless Charger,2,22.09,44.18
C0488,2023-04-20,Business Strategy Book,3,17.72,53.16
C0496,2023-04-20,Fiction Novel,1,10.82,10.82
C0509,2023-04-20,USB-C Cable,1,9.99,9.99
C0520,2023-04-20,Storage Bins,1,11.62,11.62
C0549,2023-04-20,LED Desk Lamp,1,27.91,27.91
C0034,2023-04-21,Fiction Novel,2,40.06,80.12
C0048,2023-04-21,Cookbook,1,71.38,71.38
C0052,2023-04-21,Coffee Maker,3,100.96,302.88
C0062,2023-04-21,Business Strategy Book,1,31.6,31.6
C0157,2023-04-21,USB-C Cable,1,15.37,15.37
C0186,2023-04-21,Screen Protector,1,11.43,11.43
C0188,2023-04-21,LED Desk Lamp,1,47.0,47.0
C0203,2023-04-21,Running Shoes,2,115.55,231.1
C0228,2023-04-21,Screen Protector,1,11.1,11.1
C0234,2023-04-21,USB-C Cable,3,15.68,47.04
C0256,2023-04-21,Kitchen Scale,1,19.51,19.51
C0309,2023-04-21,Smartphone Case,3,13.44,40.32
C0314,2023-04-21,Screen Protector,1,6.39,6.39
C0376,2023-04-21,Storage Bins,1,12.1,12.1
C0405,2023-04-21,Bluetooth Speaker,1,31.34,31.34
C0412,2023-04-21,Wireless Charger,1,19.23,19.23
C0433,2023-04-21,Fiction Novel,2,11.08,22.16
C0465,2023-04-21,Denim Jeans,1,42.48,42.48
C0484,2023-04-21,Car Phone Mount,4,17.38,69.52
C0500,2023-04-21,Bluetooth Speaker,2,33.67,67.34
C0518,2023-04-21,Running Shoes,2,66.26,132.52
C0518,2023-04-21,Storage Bins,2,11.52,23.04
C0017,2023-04-22,Baseball Cap,1,64.8,64.8
C0020,2023-04-22,USB-C Cable,2,33.81,67.62
C0054,2023-04-22,Power Bank,2,46.13,92.26
C0059,2023-04-22,Car Phone Mount,1,31.49,31.49
C0081,2023-04-22,Coffee Maker,2,98.56,197.12
C0229,2023-04-22,Running Shoes,1,97.22,97.22
C0231,2023-04-22,Vacuum Cleaner,1,193.5,193.5
C0306,2023-04-22,Coffee Maker,2,53.31,106.62
C0308,2023-04-22,Bluetooth Speaker,3,35.09,105.27
C0335,2023-04-22,Baseball Cap,1,17.82,17.82
C0403,2023-04-22,Coffee Maker,3,58.57,175.71
C0415,2023-04-22,Screen Protector,1,6.5,6.5
C0423,2023-04-22,Storage Bins,1,10.31,10.31
C0424,2023-04-22,Air Purifier,2,141.51,283.02
C0429,2023-04-22,Car Phone Mount,2,16.38,32.76
C0429,2023-04-22,Fiction Novel,2,9.54,19.08
C0430,2023-04-22,Screen Protector,1,6.41,6.41
C0438,2023-04-22,Smartphone Case,1,14.33,14.33
C0451,2023-04-22,USB-C Cable,2,8.49,16.98
C0498,2023-04-22,LED Desk Lamp,4,29.81,119.24
C0003,2023-04-23,Fiction Novel,1,36.61,36.61
C0031,2023-04-23,Sunglasses,2,136.7,273.4
C0086,2023-04-23,Air Purifier,1,238.61,238.61
C0098,2023-04-23,Coffee Maker,2,95.96,191.92
C0107,2023-04-23,Sunglasses,1,62.82,62.82
C0107,2023-04-23,Sunglasses,1,54.02,54.02
C0109,2023-04-23,Baseball Cap,1,27.33,27.33
C0120,2023-04-23,Storage Bins,2,18.52,37.04
C0157,2023-04-23,Denim Jeans,1,75.81,75.81
C0171,2023-04-23,Casual T-Shirt,3,21.84,65.52
C0187,2023-04-23,Business Strategy Book,1,28.29,28.29
C0233,2023-04-23,Cookbook,2,33.21,66.42
C0239,2023-04-23,LED Desk Lamp,2,48.09,96.18
C0253,2023-04-23,Baseball Cap,4,17.18,68.72
C0262,2023-04-23,Wireless Charger,1,21.03,21.03
C0272,2023-04-23,Wireless Charger,1,23.08,23.08
C0303,2023-04-23,USB-C Cable,3,9.5,28.5
C0320,2023-04-23,Kitchen Scale,1,16.7,16.7
C0394,2023-04-23,Baseball Cap,1,16.0,16.0
C0403,2023-04-23,Denim Jeans,1,45.69,45.69
C0440,2023-04-23,Wireless Charger,1,20.4,20.4
C0441,2023-04-23,Power Bank,1,23.08,23.08
C0464,2023-04-23,Air Purifier,4,141.59,566.36
C0465,2023-04-23,Bluetooth Speaker,2,32.93,65.86
C0475,2023-04-23,LED Desk Lamp,1,27.82,27.82
C0479,2023-04-23,Wireless Charger,1,21.24,21.24
C0512,2023-04-23,Storage Bins,1,10.64,10.64
C0530,2023-04-23,Bluetooth Speaker,1,31.13,31.13
C0548,2023-04-23,USB-C Cable,1,9.12,9.12
C0549,2023-04-23,Business Strategy Book,2,18.27,36.54
C0550,2023-04-23,Storage Bins,1,11.19,11.19
C0007,2023-04-24,Running Shoes,1,211.04,211.04
C0014,2023-04-24,Baseball Cap,1,62.05,62.05
C0027,2023-04-24,Air Purifier,2,545.07,1090.14
C0054,2023-04-24,Kitchen Scale,2,32.71,65.42
C0085,2023-04-24,Wireless Charger,2,34.26,68.52
C0148,2023-04-24,Car Phone Mount,1,29.32,29.32
C0180,2023-04-24,Smartphone Case,1,23.49,23.49
C0193,2023-04-24,Baseball Cap,3,32.23,96.69
C0209,2023-04-24,Vacuum Cleaner,2,174.92,349.84
C0211,2023-04-24,Power Bank,1,38.53,38.53
C0214,2023-04-24,Business Strategy Book,4,32.5,130.0
C0241,2023-04-24,Vacuum Cleaner,1,189.43,189.43
C0285,2023-04-24,Bluetooth Speaker,1,34.74,34.74
C0292,2023-04-24,Casual T-Shirt,1,13.94,13.94
C0308,2023-04-24,Smartphone Case,4,13.31,53.24
C0323,2023-04-24,Baseball Cap,3,16.1,48.3
C0384,2023-04-24,Business Strategy Book,1,17.56,17.56
C0385,2023-04-24,Air Purifier,3,142.19,426.57
C0390,2023-04-24,Wireless Headphones,1,61.56,61.56
C0459,2023-04-24,Wireless Charger,1,19.89,19.89
C0482,2023-04-24,Bluetooth Speaker,1,33.4,33.4
C0500,2023-04-24,Air Purifier,2,144.12,288.24
C0504,2023-04-24,Car Phone Mount,1,17.85,17.85
C0539,2023-04-24,Storage Bins,2,10.42,20.84
C0023,2023-04-25,Power Bank,2,84.28,168.56
C0026,2023-04-25,Storage Bins,2,42.28,84.56
C0043,2023-04-25,Coffee Maker,2,218.46,436.92
C0043,2023-04-25,Bluetooth Speaker,1,113.56,113.56
C0052,2023-04-25,Fiction Novel,1,16.43,16.43
C0103,2023-04-25,Power Bank,1,41.97,41.97
C0124,2023-04-25,Baseball Cap,1,31.96,31.96
C0144,2023-04-25,Wireless Headphones,3,117.23,351.69
C0146,2023-04-25,Smartphone Case,1,23.51,23.51
C0161,2023-04-25,Denim Jeans,3,70.85,212.55
C0212,2023-04-25,Kitchen Scale,1,28.81,28.81
C0214,2023-04-25,Cookbook,1,32.53,32.53
C0214,2023-04-25,Fiction Novel,1,18.85,18.85
C0251,2023-04-25,Bluetooth Speaker,2,34.06,68.12
C0257,2023-04-25,Running Shoes,1,66.04,66.04
C0314,2023-04-25,Power Bank,3,26.28,78.84
C0337,2023-04-25,Screen Protector,1,6.65,6.65
C0356,2023-04-25,Storage Bins,1,11.52,11.52
C0366,2023-04-25,Fiction Novel,3,10.34,31.02
C0382,2023-04-25,Baseball Cap,2,17.48,34.96
C0405,2023-04-25,Coffee Maker,2,57.76,115.52
C0416,2023-04-25,Baseball Cap,2,16.72,33.44
C0422,2023-04-25,Vacuum Cleaner,1,108.39,108.39
C0428,2023-04-25,Power Bank,1,24.59,24.59
C0436,2023-04-25,Fiction Novel,1,9.71,9.71
C0440,2023-04-25,Running Shoes,2,61.95,123.9
C0446,2023-04-25,LED Desk Lamp,1,29.83,29.83
C0477,2023-04-25,Denim Jeans,1,40.63,40.63
C0489,2023-04-25,Screen Protector,1,7.04,7.04
C0495,2023-04-25,Running Shoes,1,59.93,59.93
C0499,2023-04-25,Air Purifier,1,139.31,139.31
C0539,2023-04-25,Screen Protector,1,6.74,6.74
C0023,2023-04-26,Bluetooth Speaker,3,116.09,348.27
C0025,2023-04-26,Running Shoes,2,224.47,448.94
C0066,2023-04-26,Air Purifier,1,242.29,242.29
C0131,2023-04-26,Vacuum Cleaner,2,168.97,337.94
C0186,2023-04-26,Sunglasses,1,57.85,57.85
C0190,2023-04-26,Denim Jeans,1,69.58,69.58
C0251,2023-04-26,Air Purifier,1,149.69,149.69
C0266,2023-04-26,Car Phone Mount,1,16.99,16.99
C0310,2023-04-26,Sunglasses,1,34.71,34.71
C0322,2023-04-26,Power Bank,1,25.06,25.06
C0336,2023-04-26,Storage Bins,3,10.1,30.3
C0339,2023-04-26,Running Shoes,1,60.0,60.0
C0361,2023-04-26,Car Phone Mount,1,17.71,17.71
C0386,2023-04-26,Power Bank,3,24.86,74.58
C0402,2023-04-26,Sunglasses,2,34.26,68.52
C0418,2023-04-26,Fiction Novel,2,10.09,20.18
C0487,2023-04-26,Coffee Maker,1,50.97,50.97
C0520,2023-04-26,Running Shoes,2,61.6,123.2
C0539,2023-04-26,Baseball Cap,1,17.98,17.98
C0546,2023-04-26,Wireless Charger,1,20.51,20.51
C0068,2023-04-27,Kitchen Scale,1,29.44,29.44
C0068,2023-04-27,Car Phone Mount,3,32.89,98.67
C0093,2023-04-27,Cookbook,2,36.11,72.22
C0103,2023-04-27,Running Shoes,3,102.45,307.35
C0114,2023-04-27,Wireless Charger,1,37.33,37.33
C0115,2023-04-27,Power Bank,2,40.58,81.16
C0131,2023-04-27,Storage Bins,1,18.62,18.62
C0151,2023-04-27,Wireless Charger,3,33.16,99.48
C0152,2023-04-27,Coffee Maker,1,98.99,98.99
C0165,2023-04-27,Smartphone Case,1,22.84,22.84
C0169,2023-04-27,Running Shoes,1,116.7,116.7
C0209,2023-04-27,LED Desk Lamp,1,45.37,45.37
C0217,2023-04-27,Smartphone Case,3,21.97,65.91
C0292,2023-04-27,Power Bank,4,22.1,88.4
C0292,2023-04-27,Business Strategy Book,2,18.71,37.42
C0297,2023-04-27,Wireless Headphones,1,62.72,62.72
C0299,2023-04-27,Coffee Maker,1,51.3,51.3
C0316,2023-04-27,Power Bank,2,25.14,50.28
C0323,2023-04-27,Coffee Maker,1,58.87,58.87
C0344,2023-04-27,Baseball Cap,1,18.42,18.42
C0377,2023-04-27,Power Bank,1,24.15,24.15
C0398,2023-04-27,Screen Protector,1,6.42,6.42
C0409,2023-04-27,Coffee Maker,1,53.88,53.88
C0434,2023-04-27,Bluetooth Speaker,2,32.3,64.6
C0472,2023-04-27,Sunglasses,2,35.88,71.76
C0472,2023-04-27,Casual T-Shirt,1,13.93,13.93
C0484,2023-04-27,Fiction Novel,2,11.27,22.54
C0524,2023-04-27,Sunglasses,2,34.69,69.38
C0010,2023-04-28,Fiction Novel,1,37.48,37.48
C0029,2023-04-28,Cookbook,1,68.96,68.96
C0048,2023-04-28,Coffee Maker,2,192.49,384.98
C0054,2023-04-28,Cookbook,2,37.34,74.68
C0067,2023-04-28,Running Shoes,1,99.54,99.54
C0095,2023-04-28,Kitchen Scale,2,30.6,61.2
C0111,2023-04-28,LED Desk Lamp,1,47.28,47.28
C0113,2023-04-28,Fiction Novel,1,19.72,19.72
C0124,2023-04-28,Wireless Headphones,1,98.75,98.75
C0142,2023-04-28,Fiction Novel,1,16.22,16.22
C0147,2023-04-28,Running Shoes,1,101.48,101.48
C0166,2023-04-28,Wireless Charger,2,33.33,66.66
C0167,2023-04-28,Self-Help Guide,1,22.86,22.86
C0187,2023-04-28,Bluetooth Speaker,1,49.78,49.78
C0201,2023-04-28,Cookbook,4,35.37,141.48
C0207,2023-04-28,Wireless Charger,3,32.44,97.32
C0209,2023-04-28,Bluetooth Speaker,1,53.21,53.21
C0228,2023-04-28,Screen Protector,3,11.73,35.19
C0308,2023-04-28,Coffee Maker,1,57.84,57.84
C0318,2023-04-28,Storage Bins,1,11.25,11.25
C0339,2023-04-28,Air Purifier,4,132.32,529.28
C0390,2023-04-28,Cookbook,1,22.91,22.91
C0420,2023-04-28,USB-C Cable,1,8.91,8.91
C0440,2023-04-28,Smartphone Case,2,13.74,27.48
C0458,2023-04-28,Baseball Cap,1,18.13,18.13
C0486,2023-04-28,Smartphone Case,2,14.47,28.94
C0502,2023-04-28,Coffee Maker,1,58.23,58.23
C0520,2023-04-28,Screen Protector,2,6.88,13.76
C0523,2023-04-28,Denim Jeans,2,42.7,85.4
C0539,2023-04-28,Coffee Maker,2,57.48,114.96
C0542,2023-04-28,Vacuum Cleaner,1,95.34,95.34
C0544,2023-04-28,Baseball Cap,2,16.13,32.26
C0545,2023-04-28,Vacuum Cleaner,1,108.6,108.6
C0005,2023-04-29,Wireless Headphones,1,203.54,203.54
C0014,2023-04-29,Air Purifier,4,507.99,2031.96
C0019,2023-04-29,LED Desk Lamp,1,93.11,93.11
C0024,2023-04-29,Air Purifier,1,511.58,511.58
C0052,2023-04-29,Vacuum Cleaner,3,193.83,581.49
C0060,2023-04-29,Wireless Charger,1,34.49,34.49
C0078,2023-04-29,Running Shoes,4,116.39,465.56
C0095,2023-04-29,Bluetooth Speaker,3,52.05,156.15
C0103,2023-04-29,Storage Bins,1,18.01,18.01
C0117,2023-04-29,Wireless Headphones,2,113.88,227.76
C0170,2023-04-29,Smartphone Case,1,23.36,23.36
C0182,2023-04-29,Bluetooth Speaker,1,60.62,60.62
C0232,2023-04-29,Coffee Maker,2,99.17,198.34
C0279,2023-04-29,Car Phone Mount,2,18.0,36.0
C0293,2023-04-29,Casual T-Shirt,2,12.97,25.94
C0293,2023-04-29,Storage Bins,1,11.55,11.55
C0330,2023-04-29,LED Desk Lamp,1,26.25,26.25
C0337,2023-04-29,Baseball Cap,1,19.23,19.23
C0345,2023-04-29,Kitchen Scale,2,17.26,34.52
C0380,2023-04-29,Car Phone Mount,1,16.03,16.03
C0384,2023-04-29,Power Bank,1,24.43,24.43
C0476,2023-04-29,Vacuum Cleaner,4,100.0,400.0
C0513,2023-04-29,Smartphone Case,1,15.19,15.19
C0517,2023-04-29,Self-Help Guide,1,13.3,13.3
C0540,2023-04-29,USB-C Cable,1,8.39,8.39
C0009,2023-04-30,Air Purifier,1,503.45,503.45
C0015,2023-04-30,Self-Help Guide,2,45.33,90.66
C0025,2023-04-30,Wireless Headphones,2,231.45,462.9
C0068,2023-04-30,Coffee Maker,2,104.66,209.32
C0163,2023-04-30,LED Desk Lamp,1,52.38,52.38
C0164,2023-04-30,Wireless Headphones,2,100.11,200.22
C0209,2023-04-30,Denim Jeans,1,65.19,65.19
C0228,2023-04-30,Fiction Novel,3,18.7,56.1
C0271,2023-04-30,USB-C Cable,3,8.65,25.95
C0286,2023-04-30,Fiction Novel,1,10.36,10.36
C0296,2023-04-30,Fiction Novel,2,11.34,22.68
C0297,2023-04-30,Sunglasses,1,36.93,36.93
C0297,2023-04-30,Fiction Novel,3,9.75,29.25
C0301,2023-04-30,LED Desk Lamp,3,29.96,89.88
C0327,2023-04-30,Business Strategy Book,4,17.56,70.24
C0349,2023-04-30,Bluetooth Speaker,3,30.8,92.4
C0370,2023-04-30,Wireless Charger,1,22.04,22.04
C0431,2023-04-30,Casual T-Shirt,3,15.31,45.93
C0435,2023-04-30,Fiction Novel,1,10.17,10.17
C0439,2023-04-30,LED Desk Lamp,1,28.8,28.8
C0457,2023-04-30,Wireless Headphones,1,61.85,61.85
C0465,2023-04-30,Vacuum Cleaner,1,105.98,105.98
C0476,2023-04-30,Business Strategy Book,1,16.78,16.78
C0536,2023-04-30,Cookbook,1,20.39,20.39
C0538,2023-04-30,Denim Jeans,1,41.46,41.46
C0009,2023-05-01,Air Purifier,1,485.57,485.57
C0031,2023-05-01,Power Bank,1,86.54,86.54
C0043,2023-05-01,Bluetooth Speaker,2,122.09,244.18
C0068,2023-05-01,Business Strategy Book,4,29.48,117.92
C0138,2023-05-01,Coffee Maker,1,105.2,105.2
C0143,2023-05-01,Coffee Maker,1,87.36,87.36
C0174,2023-05-01,Kitchen Scale,1,29.78,29.78
C0191,2023-05-01,Vacuum Cleaner,1,165.37,165.37
C0192,2023-05-01,Storage Bins,1,19.97,19.97
C0222,2023-05-01,Bluetooth Speaker,3,50.69,152.07
C0232,2023-05-01,Coffee Maker,2,92.62,185.24
C0236,2023-05-01,Power Bank,1,42.36,42.36
C0293,2023-05-01,Screen Protector,2,7.34,14.68
C0308,2023-05-01,Casual T-Shirt,2,14.34,28.68
C0310,2023-05-01,Fiction Novel,1,10.42,10.42
C0323,2023-05-01,Air Purifier,2,129.14,258.28
C0331,2023-05-01,Kitchen Scale,2,17.15,34.3
C0333,2023-05-01,Running Shoes,2,62.91,125.82
C0343,2023-05-01,Kitchen Scale,1,17.14,17.14
C0354,2023-05-01,Denim Jeans,3,44.13,132.39
C0370,2023-05-01,Vacuum Cleaner,1,110.89,110.89
C0415,2023-05-01,Smartphone Case,1,14.15,14.15
C0433,2023-05-01,Wireless Headphones,1,57.66,57.66
C0458,2023-05-01,Smartphone Case,1,12.59,12.59
C0486,2023-05-01,Car Phone Mount,2,16.55,33.1
C0074,2023-05-02,Car Phone Mount,1,30.11,30.11
C0089,2023-05-02,Coffee Maker,1,95.53,95.53
C0095,2023-05-02,Cookbook,1,34.38,34.38
C0101,2023-05-02,LED Desk Lamp,2,51.01,102.02
C0119,2023-05-02,Storage Bins,1,18.61,18.61
C0133,2023-05-02,Screen Protector,1,11.82,11.82
C0158,2023-05-02,Cookbook,1,33.2,33.2
C0177,2023-05-02,Vacuum Cleaner,1,176.12,176.12
C0212,2023-05-02,Bluetooth Speaker,1,55.25,55.25
C0235,2023-05-02,Casual T-Shirt,1,24.5,24.5
C0274,2023-05-02,Sunglasses,1,32.9,32.9
C0294,2023-05-02,Cookbook,3,19.21,57.63
C0310,2023-05-02,Running Shoes,1,62.47,62.47
C0343,2023-05-02,Bluetooth Speaker,1,31.24,31.24
C0368,2023-05-02,Vacuum Cleaner,3,111.85,335.55
C0416,2023-05-02,Storage Bins,3,11.45,34.35
C0486,2023-05-02,Coffee Maker,1,54.73,54.73
C0488,2023-05-02,Cookbook,1,21.43,21.43
C0504,2023-05-02,Smartphone Case,1,13.02,13.02
C0504,2023-05-02,Fiction Novel,2,10.82,21.64
C0534,2023-05-02,Vacuum Cleaner,2,112.58,225.16
C0541,2023-05-02,Denim Jeans,1,40.36,40.36
C0015,2023-05-03,Fiction Novel,4,34.18,136.72
C0142,2023-05-03,USB-C Cable,2,15.92,31.84
C0215,2023-05-03,Sunglasses,1,56.2,56.2
C0284,2023-05-03,Business Strategy Book,2,17.3,34.6
C0289,2023-05-03,Sunglasses,2,34.92,69.84
C0312,2023-05-03,Business Strategy Book,1,17.88,17.88
C0321,2023-05-03,Storage Bins,2,12.2,24.4
C0334,2023-05-03,Smartphone Case,4,14.77,59.08
C0371,2023-05-03,Power Bank,3,23.51,70.53
C0394,2023-05-03,Vacuum Cleaner,1,113.6,113.6
C0449,2023-05-03,Wireless Charger,3,21.37,64.11
C0454,2023-05-03,Coffee Maker,1,53.44,53.44
C0466,2023-05-03,Baseball Cap,2,16.52,33.04
C0480,2023-05-03,Casual T-Shirt,2,14.24,28.48
C0488,2023-05-03,Business Strategy Book,1,16.46,16.46
C0514,2023-05-03,LED Desk Lamp,2,28.27,56.54
C0018,2023-05-04,Denim Jeans,1,161.32,161.32
C0021,2023-05-04,Coffee Maker,1,218.96,218.96
C0047,2023-05-04,Bluetooth Speaker,1,103.93,103.93
C0059,2023-05-04,Baseball Cap,2,29.12,58.24
C0061,2023-05-04,USB-C Cable,1,16.82,16.82
C0070,2023-05-04,LED Desk Lamp,1,44.72,44.72
C0077,2023-05-04,Running Shoes,1,115.58,115.58
C0112,2023-05-04,Running Shoes,1,100.72,100.72
C0113,2023-05-04,Wireless Charger,1,37.4,37.4
C0134,2023-05-04,Cookbook,1,38.73,38.73
C0136,2023-05-04,Casual T-Shirt,1,22.77,22.77
C0185,2023-05-04,Bluetooth Speaker,1,58.92,58.92
C0191,2023-05-04,Car Phone Mount,2,28.55,57.1
C0267,2023-05-04,Self-Help Guide,1,13.08,13.08
C0292,2023-05-04,USB-C Cable,1,9.99,9.99
C0307,2023-05-04,Denim Jeans,1,44.83,44.83
C0319,2023-05-04,Self-Help Guide,1,12.88,12.88
C0337,2023-05-04,Power Bank,1,24.2,24.2
C0348,2023-05-04,Running Shoes,1,67.88,67.88
C0360,2023-05-04,Wireless Headphones,1,66.21,66.21
C0409,2023-05-04,Car Phone Mount,1,17.51,17.51
C0437,2023-05-04,Bluetooth Speaker,1,33.33,33.33
C0460,2023-05-04,Fiction Novel,4,9.6,38.4
C0470,2023-05-04,Storage Bins,1,10.44,10.44
C0506,2023-05-04,Screen Protector,3,6.3,18.9
C0007,2023-05-05,Baseball Cap,2,67.85,135.7
C0019,2023-05-05,Cookbook,1,71.93,71.93
C0040,2023-05-05,Car Phone Mount,1,66.2,66.2
C0077,2023-05-05,Business Strategy Book,2,32.1,64.2
C0079,2023-05-05,Casual T-Shirt,1,23.39,23.39
C0079,2023-05-05,USB-C Cable,1,15.72,15.72
C0084,2023-05-05,Casual T-Shirt,1,25.67,25.67
C0092,2023-05-05,Kitchen Scale,1,29.99,29.99
C0103,2023-05-05,Self-Help Guide,2,21.75,43.5
C0135,2023-05-05,Air Purifier,4,255.17,1020.68
C0161,2023-05-05,Baseball Cap,1,28.19,28.19
C0167,2023-05-05,Fiction Novel,1,18.15,18.15
C0198,2023-05-05,Power Bank,1,39.95,39.95
C0236,2023-05-05,Sunglasses,2,64.31,128.62
C0275,2023-05-05,Power Bank,1,26.87,26.87
C0303,2023-05-05,Car Phone Mount,2,17.15,34.3
C0309,2023-05-05,Car Phone Mount,3,18.32,54.96
C0309,2023-05-05,USB-C Cable,3,9.31,27.93
C0332,2023-05-05,Running Shoes,2,67.4,134.8
C0356,2023-05-05,Running Shoes,2,65.61,131.22
C0462,2023-05-05,Wireless Charger,1,22.81,22.81
C0463,2023-05-05,Coffee Maker,1,59.03,59.03
C0478,2023-05-05,Wireless Headphones,1,59.51,59.51
C0479,2023-05-05,Bluetooth Speaker,2,32.4,64.8
C0521,2023-05-05,Wireless Headphones,1,60.36,60.36
C0528,2023-05-05,Cookbook,1,21.54,21.54
C0014,2023-05-06,Fiction Novel,2,39.57,79.14
C0079,2023-05-06,Bluetooth Speaker,1,50.38,50.38
C0142,2023-05-06,Storage Bins,1,19.07,19.07
C0143,2023-05-06,LED Desk Lamp,1,46.16,46.16
C0146,2023-05-06,LED Desk Lamp,4,50.66,202.64
C0147,2023-05-06,Car Phone Mount,1,31.52,31.52
C0169,2023-05-06,Cookbook,2,33.32,66.64
C0170,2023-05-06,LED Desk Lamp,2,44.6,89.2
C0187,2023-05-06,Wireless Headphones,1,116.63,116.63
C0208,2023-05-06,Wireless Charger,1,38.94,38.94
C0311,2023-05-06,Power Bank,1,23.5,23.5
C0323,2023-05-06,Smartphone Case,1,12.84,12.84
C0351,2023-05-06,Power Bank,1,24.6,24.6
C0390,2023-05-06,Business Strategy Book,1,17.61,17.61
C0393,2023-05-06,Self-Help Guide,1,13.37,13.37
C0428,2023-05-06,Baseball Cap,1,19.12,19.12
C0430,2023-05-06,Self-Help Guide,1,14.16,14.16
C0430,2023-05-06,Sunglasses,1,33.5,33.5
C0518,2023-05-06,Bluetooth Speaker,1,29.53,29.53
C0521,2023-05-06,Fiction Novel,4,11.1,44.4
C0533,2023-05-06,LED Desk Lamp,1,27.58,27.58
C0008,2023-05-07,Bluetooth Speaker,2,117.34,234.68
C0088,2023-05-07,USB-C Cable,1,15.16,15.16
C0132,2023-05-07,Sunglasses,2,64.27,128.54
C0136,2023-05-07,Sunglasses,2,58.9,117.8
C0137,2023-05-07,Wireless Charger,2,36.44,72.88
C0182,2023-05-07,Wireless Charger,1,33.05,33.05
C0195,2023-05-07,LED Desk Lamp,1,52.12,52.12
C0236,2023-05-07,Cookbook,3,34.77,104.31
C0291,2023-05-07,Air Purifier,1,141.35,141.35
C0343,2023-05-07,Storage Bins,1,10.26,10.26
C0352,2023-05-07,Self-Help Guide,2,14.08,28.16
C0373,2023-05-07,Business Strategy Book,1,19.21,19.21
C0383,2023-05-07,Storage Bins,4,11.85,47.4
C0393,2023-05-07,Screen Protector,1,6.35,6.35
C0514,2023-05-07,Storage Bins,2,12.06,24.12
C0518,2023-05-07,Wireless Charger,1,20.98,20.98
C0530,2023-05-07,Fiction Novel,1,10.81,10.81
C0016,2023-05-08,Casual T-Shirt,3,48.78,146.34
C0028,2023-05-08,LED Desk Lamp,1,107.77,107.77
C0085,2023-05-08,Bluetooth Speaker,2,55.82,111.64
C0097,2023-05-08,Kitchen Scale,1,29.61,29.61
C0099,2023-05-08,Power Bank,2,44.06,88.12
C0145,2023-05-08,USB-C Cable,2,14.83,29.66
C0154,2023-05-08,Power Bank,2,41.63,83.26
C0165,2023-05-08,Smartphone Case,1,22.05,22.05
C0200,2023-05-08,Kitchen Scale,3,28.17,84.51
C0215,2023-05-08,Casual T-Shirt,3,24.17,72.51
C0227,2023-05-08,Running Shoes,3,100.44,301.32
C0231,2023-05-08,Vacuum Cleaner,1,188.96,188.96
C0254,2023-05-08,Screen Protector,1,6.97,6.97
C0254,2023-05-08,Denim Jeans,1,40.16,40.16
C0254,2023-05-08,Bluetooth Speaker,1,33.77,33.77
C0292,2023-05-08,Cookbook,1,21.88,21.88
C0297,2023-05-08,Vacuum Cleaner,2,110.2,220.4
C0327,2023-05-08,Coffee Maker,1,60.42,60.42
C0335,2023-05-08,Self-Help Guide,1,15.11,15.11
C0342,2023-05-08,Cookbook,1,22.24,22.24
C0379,2023-05-08,Casual T-Shirt,2,13.25,26.5
C0380,2023-05-08,Running Shoes,1,61.8,61.8
C0389,2023-05-08,Casual T-Shirt,1,14.33,14.33
C0417,2023-05-08,Cookbook,1,21.89,21.89
C0418,2023-05-08,Bluetooth Speaker,1,32.61,32.61
C0460,2023-05-08,Wireless Charger,1,20.16,20.16
C0519,2023-05-08,Storage Bins,1,12.09,12.09
C0522,2023-05-08,Coffee Maker,3,55.8,167.4
C0528,2023-05-08,USB-C Cable,3,9.92,29.76
C0547,2023-05-08,Sunglasses,1,34.15,34.15
C0001,2023-05-09,Bluetooth Speaker,1,114.24,114.24
C0022,2023-05-09,Air Purifier,1,453.32,453.32
C0029,2023-05-09,Business Strategy Book,1,64.82,64.82
C0038,2023-05-09,Baseball Cap,1,58.15,58.15
C0078,2023-05-09,LED Desk Lamp,1,48.19,48.19
